run_id,track,task,condition,run_num,input_tokens,output_tokens,cache_creation_tokens,cache_read_tokens,total_input_tokens,effective_input_tokens,num_turns,num_iterations,duration_ms,duration_api_ms,cost_usd,model,stop_reason,result_length,session_id,is_error,tool_calls,total_tool_calls,used_agent,wall_clock_sec,file,level,num_chunks,ordering,chunks_present
async-refactor_caveman_002,B,async-refactor,caveman,2,3,232,6465,11636,18104,9247.85,1,1,4340,4198,0.031223550000000003,claude-sonnet-4-6,end_turn,652,b947b3f9-b53a-4973-94ca-6ccc9356170d,False,{},0,False,6.06,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/async-refactor_caveman_002.json,,,,
async-refactor_caveman_003,B,async-refactor,caveman,3,3,227,6465,11636,18104,9247.85,1,1,3947,3807,0.03114855,claude-sonnet-4-6,end_turn,646,aac5d0a4-f48b-47ac-a53a-6d6a3fe3529a,False,{},0,False,6.46,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/async-refactor_caveman_003.json,,,,
async-refactor_caveman_004,B,async-refactor,caveman,4,3,204,6465,11636,18104,9247.85,1,1,4250,4166,0.03080355,claude-sonnet-4-6,end_turn,640,dbcaf1f1-6c78-415b-b6e2-6b7464dc2633,False,{},0,False,6.0,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/async-refactor_caveman_004.json,,,,
async-refactor_caveman_005,B,async-refactor,caveman,5,3,231,0,18101,18104,1813.1000000000001,1,1,5589,5540,0.0089043,claude-sonnet-4-6,end_turn,652,361e12eb-58c9-4986-bde0-7da3084043f2,False,{},0,False,7.21,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/async-refactor_caveman_005.json,,,,
async-refactor_caveman_006,B,async-refactor,caveman,6,3,212,6472,11636,18111,9256.6,1,1,4606,4546,0.0309498,claude-sonnet-4-6,end_turn,665,999fb953-9ecc-4cb8-84fe-63ff0320fc38,False,{},0,False,6.33,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/async-refactor_caveman_006.json,,,,
async-refactor_caveman_007,B,async-refactor,caveman,7,3,161,6472,11636,18111,9256.6,1,1,3420,3339,0.030184799999999998,claude-sonnet-4-6,end_turn,418,460e2b03-ff5a-4a61-8f2a-1e9d5893edd2,False,{},0,False,5.24,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/async-refactor_caveman_007.json,,,,
async-refactor_caveman_008,B,async-refactor,caveman,8,3,224,6472,11636,18111,9256.6,1,1,4052,3971,0.0311298,claude-sonnet-4-6,end_turn,615,d1840403-ef11-4b19-a134-14702bed8b61,False,{},0,False,5.7,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/async-refactor_caveman_008.json,,,,
async-refactor_caveman_009,B,async-refactor,caveman,9,3,206,6472,11636,18111,9256.6,1,1,3984,3879,0.0308598,claude-sonnet-4-6,end_turn,653,07c4994a-2ef4-4058-9df2-781e1fab6547,False,{},0,False,5.64,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/async-refactor_caveman_009.json,,,,
async-refactor_caveman_010,B,async-refactor,caveman,10,3,233,6472,11636,18111,9256.6,1,1,4145,4052,0.0312648,claude-sonnet-4-6,end_turn,663,dab77ce2-15a3-4bdc-923e-6267d26f3fbd,False,{},0,False,5.81,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/async-refactor_caveman_010.json,,,,
async-refactor_caveman_011,B,async-refactor,caveman,11,3,225,6472,11636,18111,9256.6,1,1,4913,4861,0.0311448,claude-sonnet-4-6,end_turn,602,78bd4f34-bf28-41ee-9601-977064dfc81e,False,{},0,False,6.59,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/async-refactor_caveman_011.json,,,,
async-refactor_caveman_012,B,async-refactor,caveman,12,3,226,6472,11636,18111,9256.6,1,1,4242,4124,0.0311598,claude-sonnet-4-6,end_turn,621,284beef4-0706-4ead-9068-7f59e7dfbc8d,False,{},0,False,5.88,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/async-refactor_caveman_012.json,,,,
async-refactor_caveman_013,B,async-refactor,caveman,13,3,204,0,18108,18111,1813.8000000000002,1,1,4467,4359,0.0085014,claude-sonnet-4-6,end_turn,635,88cdf13e-799c-4c93-a7ee-5457b56b2182,False,{},0,False,6.05,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/async-refactor_caveman_013.json,,,,
async-refactor_caveman_014,B,async-refactor,caveman,14,3,229,6472,11636,18111,9256.6,1,1,4858,4798,0.031204799999999998,claude-sonnet-4-6,end_turn,638,c09dab81-5592-4319-b152-4a9974f2991a,False,{},0,False,6.49,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/async-refactor_caveman_014.json,,,,
async-refactor_caveman_015,B,async-refactor,caveman,15,3,204,0,18108,18111,1813.8000000000002,1,1,3783,3699,0.0085014,claude-sonnet-4-6,end_turn,635,c3d789ba-80b1-434c-a989-5507873147aa,False,{},0,False,5.51,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/async-refactor_caveman_015.json,,,,
auth-middleware-fix_baseline_001,B,auth-middleware-fix,baseline,1,3,303,5419,11636,17058,7940.35,1,1,5609,6850,0.02882205,claude-sonnet-4-6,end_turn,661,70f8043f-99c5-4400-89f6-252c15a50ae3,False,{},0,False,7.23,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/auth-middleware-fix_baseline_001.json,,,,
auth-middleware-fix_baseline_002,B,auth-middleware-fix,baseline,2,3,425,5419,11636,17058,7940.35,1,1,7995,9371,0.03065205,claude-sonnet-4-6,end_turn,1081,2659c13b-12e9-41b0-a03a-fab1616e05f6,False,{},0,False,9.54,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/auth-middleware-fix_baseline_002.json,,,,
auth-middleware-fix_baseline_003,B,auth-middleware-fix,baseline,3,3,485,5419,11636,17058,7940.35,1,1,10407,11500,0.03155205,claude-sonnet-4-6,end_turn,1326,2cb2db5c-d616-4503-bd2a-fe39cbde6e0d,False,{},0,False,11.96,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/auth-middleware-fix_baseline_003.json,,,,
auth-middleware-fix_baseline_004,B,auth-middleware-fix,baseline,4,3,531,0,17055,17058,1708.5,1,1,10010,11487,0.013546500000000001,claude-sonnet-4-6,end_turn,1492,2636fa6b-327e-4947-87ba-7174ec152322,False,{},0,False,11.62,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/auth-middleware-fix_baseline_004.json,,,,
auth-middleware-fix_baseline_005,B,auth-middleware-fix,baseline,5,4,712,888,34110,35002,4525.0,2,1,59846,59129,0.10559565000000001,claude-haiku-4-5-20251001,end_turn,1149,30af5e2a-7c37-41ba-a9b8-9995612ac505,False,{},0,False,61.44,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/auth-middleware-fix_baseline_005.json,,,,
auth-middleware-fix_baseline_006,B,auth-middleware-fix,baseline,6,3,292,5426,11636,17065,7949.1,1,1,6537,7898,0.028683300000000005,claude-sonnet-4-6,end_turn,697,97b5ce78-0a2b-4f7b-86bc-80989adf63a0,False,{},0,False,8.3,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/auth-middleware-fix_baseline_006.json,,,,
auth-middleware-fix_baseline_007,B,auth-middleware-fix,baseline,7,3,401,5426,11636,17065,7949.1,1,1,7846,9222,0.030318300000000003,claude-sonnet-4-6,end_turn,1013,e273920c-e31d-4416-922e-8d1b608d56b1,False,{},0,False,9.45,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/auth-middleware-fix_baseline_007.json,,,,
auth-middleware-fix_baseline_008,B,auth-middleware-fix,baseline,8,3,389,0,17062,17065,1709.2,1,1,7426,8599,0.0114186,claude-sonnet-4-6,end_turn,1035,3b120795-c47a-4de6-853c-3a8cf5badd6f,False,{},0,False,9.07,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/auth-middleware-fix_baseline_008.json,,,,
auth-middleware-fix_baseline_009,B,auth-middleware-fix,baseline,9,3,415,0,17062,17065,1709.2,1,1,7578,9130,0.0118086,claude-sonnet-4-6,end_turn,1060,8a174368-6b0f-46b7-9250-b0a4579f8589,False,{},0,False,9.2,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/auth-middleware-fix_baseline_009.json,,,,
auth-middleware-fix_baseline_010,B,auth-middleware-fix,baseline,10,3,363,0,17062,17065,1709.2,1,1,7744,8891,0.011028600000000001,claude-sonnet-4-6,end_turn,920,95815f69-8947-4c5a-ac14-16b25a431a53,False,{},0,False,9.47,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/auth-middleware-fix_baseline_010.json,,,,
auth-middleware-fix_baseline_011,B,auth-middleware-fix,baseline,11,3,1690,0,17062,17065,1709.2,1,1,28448,29536,0.030933600000000002,claude-sonnet-4-6,end_turn,1426,76a59ff1-26bc-4eee-b192-baf29c65c304,False,{},0,False,30.01,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/auth-middleware-fix_baseline_011.json,,,,
auth-middleware-fix_baseline_012,B,auth-middleware-fix,baseline,12,3,3628,0,17062,17065,1709.2,1,1,62271,63259,0.060003600000000004,claude-sonnet-4-6,end_turn,1395,c41776a3-1f3f-4211-bd7e-0f8a06fcd440,False,{},0,False,63.64,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/auth-middleware-fix_baseline_012.json,,,,
auth-middleware-fix_baseline_013,B,auth-middleware-fix,baseline,13,3,753,0,17062,17065,1709.2,1,1,13009,14449,0.0168786,claude-sonnet-4-6,end_turn,1265,7960f4aa-1f32-4f72-890e-fc0fc2992999,False,{},0,False,14.64,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/auth-middleware-fix_baseline_013.json,,,,
auth-middleware-fix_baseline_014,B,auth-middleware-fix,baseline,14,3,337,0,17062,17065,1709.2,1,1,7207,8549,0.0106386,claude-sonnet-4-6,end_turn,870,b3409bee-ac98-47f5-9bb1-6959b3e3997f,False,{},0,False,8.85,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/auth-middleware-fix_baseline_014.json,,,,
auth-middleware-fix_baseline_015,B,auth-middleware-fix,baseline,15,3,426,0,17062,17065,1709.2,1,1,9034,11071,0.0119736,claude-sonnet-4-6,end_turn,1162,abdbfdc8-048d-4d34-9f7d-54f30146a44a,False,{},0,False,10.68,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/auth-middleware-fix_baseline_015.json,,,,
auth-middleware-fix_caveman_001,B,auth-middleware-fix,caveman,1,3,939,6408,11636,18047,9176.6,1,1,16235,16169,0.04161479999999999,claude-sonnet-4-6,end_turn,692,466305eb-6715-4f83-9ae4-d331951fa2ed,False,{},0,False,17.75,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/auth-middleware-fix_caveman_001.json,,,,
auth-middleware-fix_caveman_002,B,auth-middleware-fix,caveman,2,3,185,6408,11636,18047,9176.6,1,1,4891,4831,0.0303048,claude-sonnet-4-6,end_turn,554,12b4d7a0-4381-4bf2-9981-f6e47d9b495b,False,{},0,False,6.44,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/auth-middleware-fix_caveman_002.json,,,,
auth-middleware-fix_caveman_003,B,auth-middleware-fix,caveman,3,3,206,6408,11636,18047,9176.6,1,1,5196,4833,0.0306198,claude-sonnet-4-6,end_turn,559,a48716e2-4948-49cb-9614-7c206bc893de,False,{},0,False,7.02,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/auth-middleware-fix_caveman_003.json,,,,
auth-middleware-fix_caveman_004,B,auth-middleware-fix,caveman,4,3,1612,6408,11636,18047,9176.6,1,1,28454,28397,0.0517098,claude-sonnet-4-6,end_turn,615,b62c264a-1582-4420-9a31-8a2cc457a52f,False,{},0,False,30.47,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/auth-middleware-fix_caveman_004.json,,,,
auth-middleware-fix_caveman_005,B,auth-middleware-fix,caveman,5,3,185,6408,11636,18047,9176.6,1,1,4249,4119,0.0303048,claude-sonnet-4-6,end_turn,526,a8aa44a8-3a10-40ff-b09e-30e25c80ea4d,False,{},0,False,6.18,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/auth-middleware-fix_caveman_005.json,,,,
auth-middleware-fix_caveman_006,B,auth-middleware-fix,caveman,6,3,180,6415,11636,18054,9185.35,1,1,6748,6682,0.03025605,claude-sonnet-4-6,end_turn,513,5ae63306-9525-4d04-93b1-56d58d2a7e33,False,{},0,False,8.36,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/auth-middleware-fix_caveman_006.json,,,,
auth-middleware-fix_caveman_007,B,auth-middleware-fix,caveman,7,3,301,6415,11636,18054,9185.35,1,1,6862,6795,0.03207105,claude-sonnet-4-6,end_turn,732,8a06af4e-51c3-4733-8d70-3d477665aee4,False,{},0,False,8.57,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/auth-middleware-fix_caveman_007.json,,,,
auth-middleware-fix_caveman_008,B,auth-middleware-fix,caveman,8,3,217,6415,11636,18054,9185.35,1,1,6452,6395,0.03081105,claude-sonnet-4-6,end_turn,574,e13530cf-18a5-442b-ab79-d8dd018cef9c,False,{},0,False,8.02,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/auth-middleware-fix_caveman_008.json,,,,
auth-middleware-fix_caveman_009,B,auth-middleware-fix,caveman,9,3,167,6415,11636,18054,9185.35,1,1,4537,4479,0.03006105,claude-sonnet-4-6,end_turn,539,9d93aba4-f200-43bb-9ced-db8b95f9a155,False,{},0,False,6.15,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/auth-middleware-fix_caveman_009.json,,,,
auth-middleware-fix_caveman_010,B,auth-middleware-fix,caveman,10,3,258,6415,11636,18054,9185.35,1,1,5898,5845,0.03142605,claude-sonnet-4-6,end_turn,717,da2d7bac-5cee-4e3b-b62b-cd80fe66e3b4,False,{},0,False,7.54,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/auth-middleware-fix_caveman_010.json,,,,
auth-middleware-fix_caveman_011,B,auth-middleware-fix,caveman,11,3,132,6415,11636,18054,9185.35,1,1,4372,4319,0.029536049999999998,claude-sonnet-4-6,end_turn,406,fe6ec535-7fca-408a-873b-0815352b8d68,False,{},0,False,5.95,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/auth-middleware-fix_caveman_011.json,,,,
auth-middleware-fix_caveman_012,B,auth-middleware-fix,caveman,12,3,247,6415,11636,18054,9185.35,1,1,6449,6395,0.03126105,claude-sonnet-4-6,end_turn,687,68b82749-f0f2-4ba7-91a5-cc44ed326724,False,{},0,False,8.11,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/auth-middleware-fix_caveman_012.json,,,,
auth-middleware-fix_caveman_013,B,auth-middleware-fix,caveman,13,3,182,6415,11636,18054,9185.35,1,1,4865,4811,0.03028605,claude-sonnet-4-6,end_turn,541,1d17cf75-eed4-45f8-8a25-b2a592ace23b,False,{},0,False,6.56,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/auth-middleware-fix_caveman_013.json,,,,
auth-middleware-fix_caveman_014,B,auth-middleware-fix,caveman,14,3,384,0,18051,18054,1808.1000000000001,1,1,8697,8643,0.011184300000000001,claude-sonnet-4-6,end_turn,1231,d0a9eccd-e8b4-4ede-a840-9b7fece31e8d,False,{},0,False,10.24,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/auth-middleware-fix_caveman_014.json,,,,
auth-middleware-fix_caveman_015,B,auth-middleware-fix,caveman,15,3,184,6415,11636,18054,9185.35,1,1,4293,4232,0.030316049999999997,claude-sonnet-4-6,end_turn,358,320e4e39-9b2e-464b-ba16-d61f97828ae9,False,{},0,False,5.94,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/auth-middleware-fix_caveman_015.json,,,,
docker-multi-stage_baseline_001,B,docker-multi-stage,baseline,1,3,499,5417,11636,17056,7937.85,1,1,8446,11077,0.03176754999999999,claude-sonnet-4-6,end_turn,1447,cc25a642-3f0d-4812-8d08-618f24d88681,False,{},0,False,9.99,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/docker-multi-stage_baseline_001.json,,,,
docker-multi-stage_baseline_002,B,docker-multi-stage,baseline,2,3,449,5417,11636,17056,7937.85,1,1,8045,9463,0.03102755,claude-sonnet-4-6,end_turn,1280,8a7a8cf9-2097-4672-8d32-c79cea2d7ab5,False,{},0,False,9.55,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/docker-multi-stage_baseline_002.json,,,,
docker-multi-stage_baseline_003,B,docker-multi-stage,baseline,3,3,532,0,17053,17056,1708.3000000000002,1,1,9980,9965,0.013104900000000001,claude-sonnet-4-6,end_turn,1531,230ade0f-f4d0-410d-81f7-96e5dbb66fbb,False,{},0,False,11.57,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/docker-multi-stage_baseline_003.json,,,,
docker-multi-stage_baseline_004,B,docker-multi-stage,baseline,4,3,501,0,17053,17056,1708.3000000000002,1,1,9069,12146,0.013103900000000002,claude-sonnet-4-6,end_turn,1532,fb42f735-247b-4efd-a096-122d74071f0f,False,{},0,False,10.67,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/docker-multi-stage_baseline_004.json,,,,
docker-multi-stage_baseline_005,B,docker-multi-stage,baseline,5,3,437,0,17053,17056,1708.3000000000002,1,1,8037,9105,0.0121489,claude-sonnet-4-6,end_turn,1294,56c3dc89-8876-4554-a931-3d7b5900ab10,False,{},0,False,9.63,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/docker-multi-stage_baseline_005.json,,,,
docker-multi-stage_baseline_006,B,docker-multi-stage,baseline,6,3,539,5424,11636,17063,7946.6,1,1,9950,11028,0.0323888,claude-sonnet-4-6,end_turn,1645,3e8db005-21bb-43bd-afe2-c0857df5ac12,False,{},0,False,11.57,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/docker-multi-stage_baseline_006.json,,,,
docker-multi-stage_baseline_007,B,docker-multi-stage,baseline,7,3,550,0,17060,17063,1709.0,1,1,10072,11744,0.013851,claude-sonnet-4-6,end_turn,1612,5ed96659-dc76-452b-864d-f0b36777f23d,False,{},0,False,11.65,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/docker-multi-stage_baseline_007.json,,,,
docker-multi-stage_baseline_008,B,docker-multi-stage,baseline,8,3,618,0,17060,17063,1709.0,1,1,12506,13584,0.014870999999999999,claude-sonnet-4-6,end_turn,1857,11b439f7-347d-4914-8230-05c9645a2d4f,False,{},0,False,14.51,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/docker-multi-stage_baseline_008.json,,,,
docker-multi-stage_baseline_009,B,docker-multi-stage,baseline,9,3,546,0,17060,17063,1709.0,1,1,12669,13779,0.013786000000000001,claude-sonnet-4-6,end_turn,1598,22bab83f-8ed0-47fb-982b-340e90616e23,False,{},0,False,14.25,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/docker-multi-stage_baseline_009.json,,,,
docker-multi-stage_baseline_010,B,docker-multi-stage,baseline,10,3,496,0,17060,17063,1709.0,1,1,10637,12688,0.013036,claude-sonnet-4-6,end_turn,1474,d32c1c1c-7f83-44ce-b316-e4a1943ad36c,False,{},0,False,12.42,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/docker-multi-stage_baseline_010.json,,,,
docker-multi-stage_baseline_011,B,docker-multi-stage,baseline,11,3,542,0,17060,17063,1709.0,1,1,14035,15640,0.013735999999999998,claude-sonnet-4-6,end_turn,1661,5f5598b4-0c0a-431d-a2a5-2ccb9221d973,False,{},0,False,15.95,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/docker-multi-stage_baseline_011.json,,,,
docker-multi-stage_baseline_012,B,docker-multi-stage,baseline,12,3,476,0,17060,17063,1709.0,1,1,8900,10142,0.012741,claude-sonnet-4-6,end_turn,1439,8120fefa-1c8f-49dd-b5aa-b50a24c2503d,False,{},0,False,10.48,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/docker-multi-stage_baseline_012.json,,,,
docker-multi-stage_baseline_013,B,docker-multi-stage,baseline,13,3,529,0,17060,17063,1709.0,1,1,9532,10710,0.013531,claude-sonnet-4-6,end_turn,1591,89ed289e-a658-408e-855c-f6acd2380f41,False,{},0,False,11.14,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/docker-multi-stage_baseline_013.json,,,,
docker-multi-stage_baseline_014,B,docker-multi-stage,baseline,14,3,570,0,17060,17063,1709.0,1,1,14483,15719,0.014141,claude-sonnet-4-6,end_turn,1664,40ad6b38-f2af-4c69-b1dc-ab1cf5a11866,False,{},0,False,16.14,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/docker-multi-stage_baseline_014.json,,,,
docker-multi-stage_baseline_015,B,docker-multi-stage,baseline,15,3,551,0,17060,17063,1709.0,1,1,10399,11379,0.013861,claude-sonnet-4-6,end_turn,1662,72e0c875-7d66-427a-b1a9-5022b8ea6c3f,False,{},0,False,11.99,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/docker-multi-stage_baseline_015.json,,,,
docker-multi-stage_caveman_001,B,docker-multi-stage,caveman,1,3,487,6406,11636,18045,9174.1,1,1,8403,8358,0.034827300000000005,claude-sonnet-4-6,end_turn,1321,5c7ecc0b-0b6f-41ff-b17b-824caba63b59,False,{},0,False,9.95,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/docker-multi-stage_caveman_001.json,,,,
docker-multi-stage_caveman_002,B,docker-multi-stage,caveman,2,3,394,6406,11636,18045,9174.1,1,1,8351,8301,0.0334323,claude-sonnet-4-6,end_turn,1153,abed24a3-6658-48be-b518-9f3fc9d52b23,False,{},0,False,9.99,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_b/docker-multi-stage_caveman_002.json,,,,
